session	bill	chamber	printed_roll	roll_call_id	date	yea	nay	passed	status	governor	disposition	reason	desc	title
2214	SB0134	H		1619961	2026-01-30	57	18	1	4	signed	dropped:no-area	adds Supreme Court, appeals and district judges; legal areas are barred	House/ passed 3rd reading	Court Amendments
2214	SB0134	S		1616984	2026-01-26	21	8	1	4	signed	dropped:no-area	adds Supreme Court, appeals and district judges; legal areas are barred	Senate/ passed 3rd reading	Court Amendments
2214	SB0135	H		1652444	2026-03-04	59	12	1	4	signed	screened	not-divided	House/ passed 3rd reading	Nuclear Reprocessing Amendments
2214	SB0135	S		1625727	2026-02-06	21	5	1	4	signed	screened	not-divided	Senate/ passed 3rd reading	Nuclear Reprocessing Amendments
2214	SB0137	S		1628424	2026-02-10	13	11	0	6	none	screened	not-enacted-status-6	Senate/ failed	Homeless Services Board Amendments
2214	SB0139	H		1655298	2026-03-05	65	0	1	4	signed	screened	not-divided	House/ passed 3rd reading	Notary Amendments
2214	SB0139	S		1640798	2026-02-23	25	0	1	4	signed	screened	not-divided	Senate/ passed 3rd reading	Notary Amendments
2214	SB0140	H		1625719	2026-02-06	68	1	1	4	signed	screened	not-divided	House/ passed 3rd reading	Election Adjustments
2214	SB0140	S		1619454	2026-01-29	24	0	1	4	signed	screened	not-divided	Senate/ passed 3rd reading	Election Adjustments
2214	SB0141	H		1638712	2026-02-19	70	0	1	4	signed	screened	not-divided	House/ passed 3rd reading	Child Welfare Amendments
2214	SB0141	S		1628431	2026-02-10	24	0	1	4	signed	screened	not-divided	Senate/ passed 3rd reading	Child Welfare Amendments
2214	SB0142	H		1656783	2026-03-06	61	1	1	4	signed	screened	not-divided	House/ passed 3rd reading	Private Probation and Court Ordered Services Amendments
2214	SB0142	S		1642156	2026-02-24	23	0	1	4	signed	screened	not-divided	Senate/ passed 3rd reading	Private Probation and Court Ordered Services Amendments
2214	SB0143	S		1644129	2026-02-25	20	4	1	6	none	screened	not-divided	Senate/ passed 3rd reading	Utah Exemptions Act Amendments
2214	SB0144	H		1638598	2026-02-19	68	0	1	4	signed	screened	not-divided	House/ passed 3rd reading	Relocation Assistance Amendments
2214	SB0144	S		1626486	2026-02-09	25	0	1	4	signed	screened	not-divided	Senate/ passed 3rd reading	Relocation Assistance Amendments
2214	SB0145	H		1646563	2026-02-26	74	0	1	4	signed	screened	not-divided	House/ passed 3rd reading	Lobbying Amendments
2214	SB0145	S		1633183	2026-02-13	27	0	1	4	signed	screened	not-divided	Senate/ passed 3rd reading	Lobbying Amendments
2214	SB0146	H		1637242	2026-02-18	69	0	1	4	signed	screened	not-divided	House/ passed 3rd reading	Industrial Byproduct Amendments
2214	SB0146	S		1621594	2026-02-03	28	0	1	4	signed	screened	not-divided	Senate/ passed 3rd reading	Industrial Byproduct Amendments
2214	SB0147	H		1656080	2026-03-06	68	0	1	4	signed	screened	not-divided	House/ passed 3rd reading	Office of Inspector General of Medicaid Services Amendments
2214	SB0147	S		1635244	2026-02-17	24	0	1	4	signed	screened	not-divided	Senate/ passed 3rd reading	Office of Inspector General of Medicaid Services Amendments
2214	SB0147	S		1656439	2026-03-06	28	0	1	4	signed	screened	not-divided	Senate/ concurs with House amendment	Office of Inspector General of Medicaid Services Amendments
2214	SB0148	H		1653550	2026-03-04	74	0	1	4	signed	screened	not-divided	House/ passed 3rd reading	General Oversight Amendments
2214	SB0148	S		1640293	2026-02-20	18	5	1	4	signed	screened	not-the-chambers-final-roll	Senate/ passed 3rd reading	General Oversight Amendments
2214	SB0148	S		1654584	2026-03-05	26	1	1	4	signed	screened	not-divided	Senate/ concurs with House amendment	General Oversight Amendments
2214	SB0149	H		1656791	2026-03-06	60	1	1	4	signed	screened	not-divided	House/ passed 3rd reading	Licensing Modifications
2214	SB0149	S		1636596	2026-02-18	24	0	1	4	signed	screened	not-divided	Senate/ passed 3rd reading	Licensing Modifications
2214	SB0149	S		1656792	2026-03-06	27	0	1	4	signed	screened	not-divided	Senate/ concurs with House amendment	Licensing Modifications
2214	SB0150	H		1655662	2026-03-05	67	1	1	4	signed	screened	not-divided	House/ passed 3rd reading	Healthcare Providers Scope of Practice Amendments
2214	SB0150	S		1640903	2026-02-23	26	0	1	4	signed	screened	not-divided	Senate/ passed 3rd reading	Healthcare Providers Scope of Practice Amendments
2214	SB0151	H		1653340	2026-03-04	72	0	1	4	signed	screened	not-divided	House/ passed 3rd reading	Public Safety Funding Amendments
2214	SB0151	S		1637348	2026-02-18	25	2	1	4	signed	screened	not-divided	Senate/ passed 3rd reading	Public Safety Funding Amendments
2214	SB0151	S		1654477	2026-03-05	22	0	1	4	signed	screened	not-divided	Senate/ concurs with House amendment	Public Safety Funding Amendments
2214	SB0152	H		1652433	2026-03-04	65	7	1	4	signed	held	tally-mismatch: LegiScan 65-7, sheet 70-1 (different vote's list)	House/ passed 3rd reading	Public and Higher Education Collaboration
2214	SB0152	H		1653078	2026-03-04	70	1	1	4	signed	screened	not-divided	House/ passed 3rd reading	Public and Higher Education Collaboration
2214	SB0152	S		1628761	2026-02-10	26	0	1	4	signed	screened	not-divided	Senate/ passed 3rd reading	Public and Higher Education Collaboration
2214	SB0152	S		1654239	2026-03-05	22	0	1	4	signed	screened	not-divided	Senate/ concurs with House amendment	Public and Higher Education Collaboration
2214	SB0153	H		1652242	2026-03-04	56	12	1	4	signed	screened	not-divided	House/ passed 3rd reading	Election Amendments
2214	SB0153	S		1642280	2026-02-24	24	4	1	4	signed	screened	not-divided	Senate/ passed 3rd reading	Election Amendments
2214	SB0153	S		1653449	2026-03-04	19	5	1	4	signed	screened	not-the-chambers-final-roll	Senate/ concurs with House amendment	Election Amendments
2214	SB0153	S		1653450	2026-03-04	22	7	1	4	signed	deferred:operator-direction	makes most private voter records public but limits use of the voter list with new crimes; privacy runs both ways	Senate/ concurs with House amendment	Election Amendments
2214	SB0154	H		1656739	2026-03-06	66	1	1	4	signed	screened	not-divided	House/ passed 3rd reading	Protection and Advocacy Agency Reporting
2214	SB0154	S		1643014	2026-02-24	24	1	1	4	signed	screened	not-divided	Senate/ passed 3rd reading	Protection and Advocacy Agency Reporting
2214	SB0154	S		1656740	2026-03-06	26	2	1	4	signed	screened	not-divided	Senate/ concurs with House amendment	Protection and Advocacy Agency Reporting
2214	SB0155	H		1646420	2026-02-26	62	0	1	4	signed	screened	not-divided	House/ passed 3rd reading	Unclaimed Property Amendments
2214	SB0155	S		1631669	2026-02-12	27	0	1	4	signed	screened	not-divided	Senate/ passed 3rd reading	Unclaimed Property Amendments
2214	SB0156	H		1656863	2026-03-06	67	1	1	4	signed	screened	not-divided	House/ passed 3rd reading	Constable Amendments
2214	SB0156	S		1635144	2026-02-17	24	0	1	4	signed	screened	not-divided	Senate/ passed 3rd reading	Constable Amendments
2214	SB0157	S		1642395	2026-02-24	25	1	1	6	none	screened	not-divided	Senate/ passed 3rd reading	New Motorboat Distributor Act
2214	SB0158	H		1653069	2026-03-04	54	14	1	4	signed	dropped:no-direction	Medicaid recreational therapy reimbursement for camp-accredited programs	House/ passed 3rd reading	Recreational Therapy Program Amendments
2214	SB0158	S		1629174	2026-02-10	26	0	1	4	signed	screened	not-divided	Senate/ passed 3rd reading	Recreational Therapy Program Amendments
2214	SB0160	H		1644192	2026-02-25	68	1	1	4	signed	screened	not-divided	House/ passed 3rd reading	Medicaid Reimbursement Rate Amendments
2214	SB0160	S		1628416	2026-02-10	24	0	1	4	signed	screened	not-divided	Senate/ passed 3rd reading	Medicaid Reimbursement Rate Amendments
2214	SB0161	H		1647321	2026-02-26	52	17	1	4	signed	screened	not-the-chambers-final-roll	House/ passed 3rd reading	Evaluations in Guardianship Amendments
2214	SB0161	H		1647322	2026-02-26	73	0	1	4	signed	screened	not-divided	House/ passed 3rd reading	Evaluations in Guardianship Amendments
2214	SB0161	S		1624825	2026-02-05	25	0	1	4	signed	screened	not-divided	Senate/ passed 3rd reading	Evaluations in Guardianship Amendments
2214	SB0161	S		1650711	2026-03-03	28	0	1	4	signed	screened	not-divided	Senate/ concurs with House amendment	Evaluations in Guardianship Amendments
2214	SB0162	H		1652364	2026-03-04	69	1	1	4	signed	screened	not-divided	House/ passed 3rd reading	Online Sales Tax Amendments
2214	SB0162	S		1630021	2026-02-11	28	1	1	4	signed	screened	not-divided	Senate/ passed 3rd reading	Online Sales Tax Amendments
2214	SB0163	S		1635451	2026-02-17	24	0	1	6	none	screened	not-divided	Senate/ passed 3rd reading	Municipal Prosecutor Amendments
2214	SB0164	H		1646483	2026-02-26	60	13	1	4	signed	screened	not-divided	House/ passed 3rd reading	School Construction Amendments
2214	SB0164	S		1637036	2026-02-18	20	9	1	4	signed	dropped:not-recognizable	school construction permitting	Senate/ passed 3rd reading	School Construction Amendments
2214	SB0165	H		1656659	2026-03-06	63	4	1	4	signed	screened	not-divided	House/ passed 3rd reading	Economic Mobility Initiative
2214	SB0165	S		1635223	2026-02-17	16	8	1	4	signed	screened	not-the-chambers-final-roll	Senate/ passed 3rd reading	Economic Mobility Initiative
2214	SB0165	S		1656815	2026-03-06	28	1	1	4	signed	screened	not-divided	Senate/ concurs with House amendment	Economic Mobility Initiative
2214	SB0166	H		1644764	2026-02-25	63	0	1	4	signed	screened	not-divided	House/ passed 3rd reading	Line-of-Duty Death Benefit Amendments
2214	SB0166	S		1635435	2026-02-17	25	0	1	4	signed	screened	not-divided	Senate/ passed 2nd & 3rd readings/ suspension	Line-of-Duty Death Benefit Amendments
2214	SB0167	H		1653314	2026-03-04	65	4	1	4	signed	screened	not-divided	House/ passed 3rd reading	Reintegration for Disciplined Students
2214	SB0167	S		1639893	2026-02-20	22	1	1	4	signed	screened	not-divided	Senate/ passed 3rd reading	Reintegration for Disciplined Students
2214	SB0167	S		1654255	2026-03-05	21	0	1	4	signed	screened	not-divided	Senate/ concurs with House amendment	Reintegration for Disciplined Students
2214	SB0169	S		1647805	2026-02-27	13	12	0	6	none	screened	not-enacted-status-6	Senate/ failed	High School Graduation Amendments
2214	SB0170	H		1656753	2026-03-06	45	14	1	4	signed	deferred:operator-direction	parents may decline vitamin K for newborns; same class as the fluoride call	House/ passed 3rd reading	Vitamin K Amendments
2214	SB0170	S		1646633	2026-02-26	15	5	1	4	signed	screened	not-the-chambers-final-roll	Senate/ passed 3rd reading	Vitamin K Amendments
2214	SB0170	S		1656754	2026-03-06	22	6	1	4	signed	deferred:operator-direction	parents may decline vitamin K for newborns; same class as the fluoride call	Senate/ concurs with House amendment	Vitamin K Amendments
2214	SB0172	H		1655150	2026-03-05	64	1	1	4	signed	screened	not-divided	House/ passed 3rd reading	Airport and Air Amendments
2214	SB0172	S		1635763	2026-02-17	25	0	1	4	signed	screened	not-divided	Senate/ passed 3rd reading	Airport and Air Amendments
2214	SB0174	H		1653965	2026-03-04	54	13	1	4	signed	screened	not-divided	House/ passed 3rd reading	Exercise of Religious Beliefs and Conscience Amendments
2214	SB0174	S		1649359	2026-03-02	22	7	1	4	signed	deferred:operator-direction	health care provider right to refuse services on religious or conscience grounds	Senate/ passed 3rd reading	Exercise of Religious Beliefs and Conscience Amendments
2214	SB0175	H		1652240	2026-03-04	66	1	1	4	signed	screened	not-divided	House/ passed 3rd reading	Health Insurance Revisions
2214	SB0175	S		1644343	2026-02-25	22	1	1	4	signed	screened	not-divided	Senate/ passed 3rd reading	Health Insurance Revisions
2214	SB0176	H		1656635	2026-03-06	35	34	0	6	none	screened	not-enacted-status-6	House/ failed	Landscaping Procurement Amendments
2214	SB0176	S		1645080	2026-02-25	20	7	1	6	none	screened	not-enacted-status-6	Senate/ passed 3rd reading	Landscaping Procurement Amendments
2214	SB0180	S		1646319	2026-02-26	18	0	1	6	none	screened	not-divided	Senate/ passed 3rd reading	School Nutrition Amendments
2214	SB0181	H		1656750	2026-03-06	56	13	1	4	signed	screened	not-divided	House/ passed 3rd reading	School Discipline Amendments
2214	SB0181	S		1644992	2026-02-25	20	3	1	4	signed	screened	not-divided	Senate/ passed 3rd reading	School Discipline Amendments
2214	SB0181	S		1656751	2026-03-06	27	2	1	4	signed	screened	not-divided	Senate/ concurs with House amendment	School Discipline Amendments
2214	SB0183	H		1655171	2026-03-05	64	1	1	4	signed	screened	not-divided	House/ passed 3rd reading	Surveillance Camera Amendments
2214	SB0183	S		1640871	2026-02-23	23	0	1	4	signed	screened	not-divided	Senate/ passed 3rd reading	Surveillance Camera Amendments
2214	SB0183	S		1656435	2026-03-06	27	0	1	4	signed	screened	not-divided	Senate/ concurs with House amendment	Surveillance Camera Amendments
2214	SB0184	H		1656759	2026-03-06	63	1	1	4	signed	screened	not-divided	House/ passed 3rd reading	Justice System Amendments
2214	SB0184	S		1640789	2026-02-23	22	0	1	4	signed	screened	not-divided	Senate/ passed 3rd reading	Justice System Amendments
2214	SB0184	S		1656760	2026-03-06	29	0	1	4	signed	screened	not-divided	Senate/ concurs with House amendment	Justice System Amendments
2214	SB0185	H		1638313	2026-02-19	71	1	1	4	signed	screened	not-divided	House/ passed 3rd reading	Child Welfare Parental Representation Program Amendments
2214	SB0185	S		1626525	2026-02-09	24	0	1	4	signed	screened	not-divided	Senate/ passed 3rd reading	Child Welfare Parental Representation Program Amendments
2214	SB0186	H		1652984	2026-03-04	72	1	1	4	signed	screened	not-divided	House/ passed 3rd reading	Charter School Modifications
2214	SB0186	S		1637324	2026-02-18	15	10	1	4	signed	screened	not-the-chambers-final-roll	Senate/ passed 3rd reading	Charter School Modifications
2214	SB0186	S		1655172	2026-03-05	18	5	1	4	signed	dropped:school-choice-precedent	charter school funding study	Senate/ concurs with House amendment	Charter School Modifications
2214	SB0189	S		1651516	2026-03-03	25	0	1	6	none	screened	not-divided	Senate/ passed 3rd reading	School District Funding Amendments
2214	SB0190	H		1653286	2026-03-04	69	0	1	4	signed	screened	not-divided	House/ passed 3rd reading	Trailer Registration Amendments
2214	SB0190	S		1641681	2026-02-23	29	0	1	4	signed	screened	not-divided	Senate/ passed 3rd reading	Trailer Registration Amendments
2214	SB0190	S		1654303	2026-03-05	24	0	1	4	signed	screened	not-divided	Senate/ concurs with House amendment	Trailer Registration Amendments
2214	SB0191	H		1638520	2026-02-19	69	1	1	4	signed	screened	not-divided	House/ passed 3rd reading	Tow Yard Amendments
2214	SB0191	S		1622957	2026-02-04	27	0	1	4	signed	screened	not-divided	Senate/ passed 3rd reading	Tow Yard Amendments
2214	SB0191	S		1639714	2026-02-20	25	0	1	4	signed	screened	not-divided	Senate/ concurs with House amendment	Tow Yard Amendments
2214	SB0192	H		1655077	2026-03-05	59	11	1	4	signed	screened	not-divided	House/ passed 3rd reading	Legislative Activities Amendments
2214	SB0192	S		1641839	2026-02-23	24	0	1	4	signed	screened	not-divided	Senate/ passed 3rd reading	Legislative Activities Amendments
2214	SB0192	S		1656294	2026-03-06	27	0	1	4	signed	screened	not-divided	Senate/ concurs with House amendment	Legislative Activities Amendments
2214	SB0193	H		1656387	2026-03-06	57	9	1	4	signed	screened	not-divided	House/ passed 3rd reading	State Legal Holiday Amendments
2214	SB0193	S		1649044	2026-03-02	12	12	0	4	signed	screened	not-the-chambers-final-roll	Senate/ failed	State Legal Holiday Amendments
2214	SB0193	S		1650716	2026-03-03	23	5	1	4	signed	screened	not-divided	Senate/ passed 2nd & 3rd readings/ suspension	State Legal Holiday Amendments
2214	SB0193	S		1656671	2026-03-06	20	7	1	4	signed	dropped:no-area	makes Good Friday a legal holiday	Senate/ concurs with House amendment	State Legal Holiday Amendments
2214	SB0194	H		1656214	2026-03-06	63	7	1	4	signed	screened	not-divided	House/ passed 3rd reading	Election Modifications
2214	SB0194	S		1636632	2026-02-18	23	2	1	4	signed	screened	not-divided	Senate/ passed 3rd reading	Election Modifications
2214	SB0194	S		1656548	2026-03-06	20	7	1	4	signed	dropped:not-recognizable	election officer names on ballots	Senate/ concurs with House amendment	Election Modifications
2214	SB0195	H		1646586	2026-02-26	55	1	1	4	signed	screened	not-divided	House/ passed 3rd reading	Workforce Development
2214	SB0195	S		1635142	2026-02-17	25	0	1	4	signed	screened	not-divided	Senate/ passed 3rd reading	Workforce Development
2214	SB0196	H		1656117	2026-03-06	68	1	1	4	signed	screened	not-divided	House/ passed 3rd reading	Wrongful Lien Act Amendments
2214	SB0196	S		1643982	2026-02-25	27	0	1	4	signed	screened	not-divided	Senate/ passed 3rd reading	Wrongful Lien Act Amendments
2214	SB0196	S		1656462	2026-03-06	27	0	1	4	signed	screened	not-divided	Senate/ concurs with House amendment	Wrongful Lien Act Amendments
2214	SB0197	H		1656627	2026-03-06	65	2	1	4	signed	screened	not-divided	House/ passed 3rd reading	Transportation Funding and Governance Amendments
2214	SB0197	S		1641856	2026-02-23	27	1	1	4	signed	screened	not-divided	Senate/ passed 3rd reading	Transportation Funding and Governance Amendments
2214	SB0197	S		1656628	2026-03-06	28	1	1	4	signed	screened	not-divided	Senate/ concurs with House amendment	Transportation Funding and Governance Amendments
2214	SB0200	S		1644826	2026-02-25	24	0	1	6	none	screened	not-divided	Senate/ passed 3rd reading	Impounded Vehicle Amendments
2214	SB0201	H		1656102	2026-03-06	44	28	1	4	signed	dropped:no-area	limits animal shelter euthanasia	House/ passed 3rd reading	Shelter Animal Euthanasia Amendments
2214	SB0201	S		1640657	2026-02-23	22	0	1	4	signed	screened	not-divided	Senate/ passed 3rd reading	Shelter Animal Euthanasia Amendments
2214	SB0201	S		1656441	2026-03-06	25	0	1	4	signed	screened	not-divided	Senate/ concurs with House amendment	Shelter Animal Euthanasia Amendments
2214	SB0202	H		1646857	2026-02-26	48	2	1	4	signed	screened	not-divided	House/ passed 3rd reading	Mowing Ordinance Amendments
2214	SB0202	S		1637320	2026-02-18	24	0	1	4	signed	screened	not-divided	Senate/ passed 3rd reading	Mowing Ordinance Amendments
2214	SB0204	H		1652687	2026-03-04	60	9	1	4	signed	screened	not-divided	House/ passed 3rd reading	Physical Therapy Payment Amendments
2214	SB0204	S		1640867	2026-02-23	23	3	1	4	signed	screened	not-divided	Senate/ passed 3rd reading	Physical Therapy Payment Amendments
2214	SB0204	S		1653901	2026-03-04	27	0	1	4	signed	screened	not-divided	Senate/ concurs with House amendment	Physical Therapy Payment Amendments
2214	SB0205	S		1645307	2026-02-25	25	0	1	6	none	screened	not-divided	Senate/ passed 3rd reading	Law Enforcement Artificial Intelligence Amendments
2214	SB0205	S		1646493	2026-02-26	20	0	1	6	none	screened	not-divided	Senate/ passed 3rd reading	Law Enforcement Artificial Intelligence Amendments
2214	SB0206	H		1656607	2026-03-06	64	1	1	4	signed	screened	not-divided	House/ passed 3rd reading	Tax Amendments
2214	SB0206	S		1642554	2026-02-24	25	0	1	4	signed	screened	not-divided	Senate/ passed 3rd reading	Tax Amendments
2214	SB0206	S		1656777	2026-03-06	26	0	1	4	signed	screened	not-divided	Senate/ concurs with House amendment	Tax Amendments
2214	SB0208	H		1653724	2026-03-04	66	0	1	4	signed	screened	not-divided	House/ passed 3rd reading	Vehicle Emission Inspection Program Revisions
2214	SB0208	S		1648163	2026-02-27	25	0	1	4	signed	screened	not-divided	Senate/ passed 3rd reading	Vehicle Emission Inspection Program Revisions
2214	SB0209	H		1655587	2026-03-05	65	3	1	4	signed	screened	not-divided	House/ passed 3rd reading	Gooseberry Narrows State Park Study
2214	SB0209	S		1642893	2026-02-24	21	3	1	4	signed	screened	not-divided	Senate/ passed 3rd reading	Gooseberry Narrows State Park Study
2214	SB0210	H		1656752	2026-03-06	64	1	1	4	signed	screened	not-divided	House/ passed 3rd reading	Nicotine Amendments
2214	SB0210	S		1642173	2026-02-24	25	0	1	4	signed	screened	not-divided	Senate/ passed 3rd reading	Nicotine Amendments
2214	SB0213	H		1656667	2026-03-06	68	1	1	6	none	screened	not-divided	House/ passed 3rd reading	Utah Payment of Wages Act Statute of Limitations
2214	SB0213	H		1656668	2026-03-06	65	1	1	6	none	screened	not-divided	House Conference Committee - Final Passage	Utah Payment of Wages Act Statute of Limitations
2214	SB0213	S		1641255	2026-02-23	25	1	1	6	none	screened	not-divided	Senate/ passed 3rd reading	Utah Payment of Wages Act Statute of Limitations
2214	SB0214	S		1640911	2026-02-23	26	1	1	6	none	screened	not-divided	Senate/ passed 3rd reading	Home-based Childcare Solutions
2214	SB0215	S		1641263	2026-02-23	26	0	1	6	none	screened	not-divided	Senate/ passed 3rd reading	Eviction Record Amendments
2214	SB0216	H		1655768	2026-03-05	61	1	1	4	signed	screened	not-divided	House/ passed 3rd reading	Higher Education Performance and Enrollment Funding
2214	SB0216	S		1640808	2026-02-23	27	0	1	4	signed	screened	not-divided	Senate/ passed 3rd reading	Higher Education Performance and Enrollment Funding
2214	SB0216	S		1656158	2026-03-06	26	0	1	4	signed	screened	not-divided	Senate/ concurs with House amendment	Higher Education Performance and Enrollment Funding
2214	SB0217	H		1653684	2026-03-04	69	0	1	4	signed	screened	not-divided	House/ passed 3rd reading	Local Food Amendments
2214	SB0217	S		1646268	2026-02-26	23	0	1	4	signed	screened	not-divided	Senate/ passed 3rd reading	Local Food Amendments
2214	SB0218	H		1655727	2026-03-05	71	1	1	4	signed	screened	not-divided	House/ passed 3rd reading	Constable Modifications
2214	SB0218	S		1644535	2026-02-25	26	0	1	4	signed	screened	not-divided	Senate/ passed 3rd reading	Constable Modifications
2214	SB0220	H		1655543	2026-03-05	62	1	1	4	signed	screened	not-divided	House/ passed 3rd reading	Veteran Scholarship Amendments
2214	SB0220	S		1642397	2026-02-24	25	0	1	4	signed	screened	not-divided	Senate/ passed 3rd reading	Veteran Scholarship Amendments
2214	SB0221	S		1643311	2026-02-24	16	2	1	6	none	screened	not-divided	Senate/ passed 3rd reading	Housing and Transit Reinvestment Zone Amendments
2214	SB0222	H		1655845	2026-03-05	67	0	1	4	signed	screened	not-divided	House/ passed 3rd reading	Right to Try Amendments
2214	SB0222	S		1641854	2026-02-23	24	0	1	4	signed	screened	not-divided	Senate/ passed 3rd reading	Right to Try Amendments
2214	SB0223	S		1640647	2026-02-23	24	0	1	6	none	screened	not-divided	Senate/ passed 3rd reading	Sales and Use Tax Exemptions Modifications
2214	SB0224	S		1641332	2026-02-23	16	11	1	6	none	screened	not-enacted-status-6	Senate/ passed 3rd reading	Vital Records Access Amendments
2214	SB0225	H		1656591	2026-03-06	67	2	1	4	signed	screened	not-divided	House/ passed 3rd reading	Public Corporation Amendments
2214	SB0225	H		1656592	2026-03-06	57	10	1	4	signed	screened	not-divided	House/ passed 3rd reading	Public Corporation Amendments
2214	SB0225	S		1641091	2026-02-23	20	5	1	4	signed	screened	not-the-chambers-final-roll	Senate/ passed 3rd reading	Public Corporation Amendments
2214	SB0225	S		1656840	2026-03-06	19	8	1	4	signed	dropped:not-recognizable	inland port boundary descriptions	Senate/ concurs with House amendment	Public Corporation Amendments
2214	SB0226	H		1656597	2026-03-06	59	1	1	4	signed	screened	not-divided	House/ passed 3rd reading	Fatal Motor Vehicle Accident Amendments
2214	SB0226	S		1644209	2026-02-25	19	0	1	4	signed	screened	not-divided	Senate/ passed 3rd reading	Fatal Motor Vehicle Accident Amendments
2214	SB0226	S		1656598	2026-03-06	23	0	1	4	signed	screened	not-divided	Senate/ concurs with House amendment	Fatal Motor Vehicle Accident Amendments
2214	SB0227	H		1655774	2026-03-05	56	12	1	4	signed	screened	not-divided	House/ passed 3rd reading	Punitive Damages Amendments
2214	SB0227	S		1642700	2026-02-24	26	0	1	4	signed	screened	not-divided	Senate/ passed 3rd reading	Punitive Damages Amendments
2214	SB0227	S		1656207	2026-03-06	28	1	1	4	signed	screened	not-divided	Senate/ concurs with House amendment	Punitive Damages Amendments
2214	SB0228	H		1654901	2026-03-05	58	1	1	4	signed	screened	not-divided	House/ passed 3rd reading	Community Reinvestment Agency Amendments
2214	SB0228	S		1643029	2026-02-24	25	0	1	4	signed	screened	not-divided	Senate/ passed 3rd reading	Community Reinvestment Agency Amendments
2214	SB0228	S		1656202	2026-03-06	27	0	1	4	signed	screened	not-divided	Senate/ concurs with House amendment	Community Reinvestment Agency Amendments
2214	SB0229	H		1653366	2026-03-04	34	40	0	4	signed	screened	not-the-chambers-final-roll	House/ failed	State Employee Benefits Amendments
2214	SB0229	H		1654320	2026-03-05	57	17	1	4	signed	dropped:no-area	paid time off program for state employees	House/ passed 3rd reading	State Employee Benefits Amendments
2214	SB0229	S		1647285	2026-02-26	18	9	1	4	signed	screened	not-the-chambers-final-roll	Senate/ passed 3rd reading	State Employee Benefits Amendments
2214	SB0229	S		1655009	2026-03-05	23	6	1	4	signed	dropped:no-area	paid time off program for state employees	Senate/ concurs with House amendment	State Employee Benefits Amendments
2214	SB0230	H		1652232	2026-03-04	69	0	1	4	signed	screened	not-divided	House/ passed 3rd reading	Consumer Credit Amendments
2214	SB0230	S		1642349	2026-02-24	25	0	1	4	signed	screened	not-divided	Senate/ passed 3rd reading	Consumer Credit Amendments
2214	SB0231	S		1651870	2026-03-03	27	0	1	6	none	screened	not-divided	Senate/ passed 2nd & 3rd readings/ suspension	Energy User Amendments
2214	SB0232	H		1655863	2026-03-05	47	10	1	4	signed	screened	not-divided	House/ passed 3rd reading	Regulatory Impacts on Families
2214	SB0232	S		1645337	2026-02-25	23	2	1	4	signed	screened	not-divided	Senate/ passed 3rd reading	Regulatory Impacts on Families
2214	SB0233	H		1652975	2026-03-04	51	18	1	4	signed	dropped:no-area	judicial performance evaluation commission; legal areas are barred on roll-call records	House/ passed 3rd reading	Judicial Performance Evaluation Amendments
2214	SB0233	S		1642170	2026-02-24	18	7	1	4	signed	dropped:no-area	judicial performance evaluation commission; legal areas are barred on roll-call records	Senate/ passed 3rd reading	Judicial Performance Evaluation Amendments
2214	SB0234	H		1655822	2026-03-05	56	11	1	4	signed	screened	not-divided	House/ passed 3rd reading	Rulemaking Amendments
2214	SB0234	S		1640863	2026-02-23	20	7	1	4	signed	batch-07	imported 2026-09-10, run 06:54:37.475Z	Senate/ passed 3rd reading	Rulemaking Amendments
2214	SB0235	H		1653945	2026-03-04	67	2	1	4	signed	screened	not-divided	House/ passed 3rd reading	Governor Compensation Amendments
2214	SB0235	S		1642534	2026-02-24	25	0	1	4	signed	screened	not-divided	Senate/ passed 3rd reading	Governor Compensation Amendments
2214	SB0235	S		1654742	2026-03-05	26	2	1	4	signed	screened	not-divided	Senate/ concurs with House amendment	Governor Compensation Amendments
2214	SB0236	H		1656653	2026-03-06	66	1	1	4	signed	screened	not-divided	House/ passed 3rd reading	Property Tax Exemption Process Amendments
2214	SB0236	S		1640830	2026-02-23	24	0	1	4	signed	screened	not-divided	Senate/ passed 3rd reading	Property Tax Exemption Process Amendments
2214	SB0237	H		1655641	2026-03-05	63	1	1	4	signed	screened	not-divided	House/ passed 3rd reading	Driver License Division and Motor Vehicle Division Consolidation Amendments
2214	SB0237	S		1641828	2026-02-23	28	0	1	4	signed	screened	not-divided	Senate/ passed 3rd reading	Driver License Division and Motor Vehicle Division Consolidation Amendments
2214	SB0238	H		1655811	2026-03-05	72	0	1	4	signed	screened	not-divided	House/ passed 3rd reading	Property Tax Adjustments
2214	SB0238	S		1640896	2026-02-23	22	0	1	4	signed	screened	not-divided	Senate/ passed 3rd reading	Property Tax Adjustments
2214	SB0240	H		1652411	2026-03-04	68	0	1	4	signed	screened	not-divided	House/ passed 3rd reading	Higher Education Institutional Governance
2214	SB0240	S		1642155	2026-02-24	21	2	1	4	signed	screened	not-divided	Senate/ passed 3rd reading	Higher Education Institutional Governance
2214	SB0241	H		1652392	2026-03-04	62	7	1	4	signed	screened	not-divided	House/ passed 3rd reading	Early Literacy
2214	SB0241	S		1642399	2026-02-24	24	1	1	4	signed	screened	not-divided	Senate/ passed 3rd reading	Early Literacy
2214	SB0241	S		1653075	2026-03-04	24	1	1	4	signed	screened	not-divided	Senate/ concurs with House amendment	Early Literacy
